time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-2.55772339443453,-0.3532000017420072,20.61163866889056,6.084260375436907,0.2967082151965599,0.0,-3.1436147833247507,-1.2739525537793877,5.529914613350518,-0.15334752784521868,0.21950059402782643,0.0,447.6285459173673,446.1988157162413,445.9476738096338,447.49386690421994
3.2400000000000024,-2.7527151956166755,-0.43370668493315806,20.945781258397535,6.074710239257023,0.309854115945992,0.0,-3.35718039937642,-1.410247296472693,5.6066100518854105,-0.17453323120123887,0.21828300159768854,0.0,480.5573469887606,480.5085704038182,481.2418729869767,479.6128420746681
3.3000000000000025,-2.9586751506123536,-0.521195150070301,21.27796487357562,6.064405507113971,0.3235032072871835,0.0,-3.5091881957468796,-1.5067112427672746,5.465940905159776,-0.1666902956724452,0.2414039977201468,0.0,408.46551781293545,410.5782106220027,410.96006506539237,411.6238866726377
3.3600000000000025,-3.1744381138231144,-0.6149070055337357,21.603001265099657,6.054185282429813,0.33817866443306244,0.0,-3.684024483024087,-1.6176551692345496,5.367973619430866,-0.1788514884121541,0.2502938892588555,0.0,425.8920815179473,426.7144380628211,427.47781232832614,426.41067242972053
3.4200000000000026,-3.40206555635457,-0.7161468315402887,21.925173278637736,6.043422017581628,0.353186032013614,0.0,-3.9047049983615256,-1.7576706309422807,5.3696607071287366,-0.18048075277006728,0.2497791252661785,0.0,462.78564917946034,462.80513143118566,462.3784132211209,462.2202896349665
3.4800000000000026,-3.6428904074044004,-0.8257443454649286,22.246439156499743,6.032287394303108,0.36796089445364544,0.0,-4.12389708370145,-1.8962298377996067,5.337894976997379,-0.19843810342535353,0.23805601272750437,0.0,455.12092081075707,454.24053018147885,455.2148884233869,453.74231206285896
3.5400000000000027,-3.897545767168442,-0.9440879755269618,22.5666793787334,6.01990311295792,0.3819973901054752,0.0,-4.365629913472457,-2.0492696388669756,5.335154301763184,-0.23129619387776207,0.2241105957834961,0.0,467.144849593937,466.10738667095535,469.5236427268919,466.9259501232906
3.6000000000000028,-4.166119723836326,-1.0712583218390903,22.884551372399823,6.0061149907942735,0.3961196956569175,0.0,-4.587816344845849,-2.1905528304365465,5.259344402664023,-0.22697496821556182,0.2515728685100181,0.0,444.9551692223076,447.25224082127744,445.95858236748893,446.25920020700045
3.660000000000003,-4.445807576455749,-1.2054792280475934,23.192094435787265,5.992265938017399,0.4111714835840097,0.0,-4.736221189696433,-2.284229018610142,4.992153430635286,-0.2398717338517903,0.2494077046591141,0.0,375.12876728571814,374.9942844137202,376.4074785322799,375.09280935277326
3.720000000000003,-4.737182551049915,-1.347159914443357,23.489186943851372,5.977677762004095,0.4260139511201242,0.0,-4.977278527710253,-2.439228060556784,4.909454786300045,-0.25061166465761153,0.24297186549224478,0.0,448.59515090128286,448.1327942597235,446.9856748881865,446.0502991161474
3.780000000000003,-5.044552527620035,-1.4991810543842736,23.783794194284983,5.962757718121347,0.44066596419076287,0.0,-5.269266686252554,-2.6288928731076493,4.908525833639784,-0.24504497352649707,0.24654553890584263,0.0,479.6394907100403,479.96569437543536,479.34899543524426,479.71491090846695
3.840000000000003,-5.367909451179097,-1.6615846292745058,24.07447397773248,5.948347884455643,0.4558476199973054,0.0,-5.510252355496793,-2.785238606762835,4.779407575655991,-0.23186696240369054,0.263555939399445,0.0,437.5478092607609,439.0268274108078,439.7927524313716,440.82482518101216
3.900000000000003,-5.705173307067429,-1.8329977256498577,24.355690303542904,5.934262715767751,0.47205096971594607,0.0,-5.73289793607458,-2.929142398107255,4.593379195292342,-0.2412448288844632,0.2806065903557823,0.0,420.0765631937051,421.63049736687145,421.6111233821256,420.74139926118534
3.960000000000003,-6.056008955016804,-2.013170291643354,24.62552424465609,5.920016382715021,0.4889724121579535,0.0,-5.9626516361372515,-3.077184845249361,4.399870463474734,-0.2307577066069138,0.2847118530916581,0.0,421.3938464843878,421.83393802165375,420.2436508106703,421.09214139040955
4.020000000000002,-6.421510279406937,-2.202785616716062,24.884670481509655,5.906149908261382,0.5062251393437727,0.0,-6.221690230281324,-3.243786164555563,4.236709439117709,-0.23181625621526541,0.292671548895557,0.0,435.5289086474424,436.27985983579543,437.44284706116184,437.300567381708
4.080000000000001,-6.804178460548098,-2.4034350705533285,25.136070990747623,5.892712616833762,0.523700393189789,0.0,-6.534749126817048,-3.4448203866285367,4.140901671970365,-0.21164758395582176,0.2882651446621123,0.0,467.3857871421319,467.1237789389046,465.80755713020443,467.33497458725066
4.14,-7.205021115100869,-2.615687953401552,25.380009877985106,5.879840963203918,0.5414055974121625,0.0,-6.827497972252427,-3.6305103083396886,3.98834173460883,-0.22100596850598692,0.30606081154740633,0.0,450.6412805627294,452.1643543473534,451.6453751593528,450.84489900596253
4.199999999999998,-7.623073465570335,-2.83878660303332,25.613580324771537,5.867005390658456,0.5601028615224344,0.0,-7.108429198544678,-3.8063275964292798,3.7954184964405293,-0.20260937688884575,0.32088398571718285,0.0,440.04317246022,441.3684839365283,440.1833287523614,441.6576666147075
4.259999999999997,-8.058546523115144,-3.072722887650097,25.835751987734277,5.85441555610338,0.5789362046653839,0.0,-7.408112579611584,-3.991622543346127,3.608133333722779,-0.23091644826747826,0.29386335445160583,0.0,449.0597041226806,446.9605054270393,450.27965575818763,447.93904362861304
4.319999999999996,-8.513277353863007,-3.318515523553,26.04780679827242,5.84028192270598,0.5965928825296238,0.0,-7.750077796231897,-4.201493118666174,3.4576432322234507,-0.2469766448285905,0.2950925190659525,0.0,469.1427253270413,469.32120960542716,470.36334498454056,469.0650601422648
4.379999999999995,-8.988587071462481,-3.576884019198105,26.25023341738817,5.825517073745358,0.6144233345662515,0.0,-8.093982331732114,-4.410789649111807,3.2871300650163326,-0.244350316690369,0.3010333275090115,0.0,468.7609160209111,469.30718590901034,468.696997117561,468.84396177942057
4.439999999999993,-9.482760526124556,-3.8466490390279513,26.43953452154423,5.811342132776961,0.6324719101029839,0.0,-8.379030923958819,-4.581480931135853,3.0209095464042024,-0.22364649012722793,0.3003595031880994,0.0,435.25825174589244,435.2960895787673,435.9290034526224,437.59904441079914
4.499999999999992,-9.994834428211302,-4.127095262261614,26.613285652409218,5.797741637621318,0.6504818255417595,0.0,-8.690499735829395,-4.766661902303889,2.7684738387839656,-0.23353367572750622,0.2997749253335108,0.0,448.46532471269995,448.50868633373375,448.4380696632273,447.58314354506285
4.559999999999991,-10.528410513634215,-4.420312736155226,26.774573596624204,5.784145135935038,0.6692136728187981,0.0,-9.095277935013108,-5.006782192699671,2.60422342982263,-0.21549313999418315,0.32958443972703055,0.0,491.7812605722542,494.07256383694727,492.29453269761444,493.58228601606373
4.6199999999999894,-11.083672462914077,-4.726273912975391,26.922441958489646,5.771356035648303,0.6889196731556257,0.0,-9.413685138706391,-5.191659710256677,2.322194465680851,-0.20884506583594514,0.3260327364485012,0.0,452.0709682780783,451.89318314730957,451.8632922434274,452.35512751897016
4.679999999999988,-11.657898901123977,-5.0431639346165875,27.05268745263426,5.759126982315474,0.7081263928587269,0.0,-9.727358503571189,-5.371053596203177,2.016868346303603,-0.19530576689449794,0.3044162314342724,0.0,450.5025222837661,448.8534031500845,448.04441107327597,449.10378055397666
4.739999999999987,-12.247707306507763,-5.368855906696819,27.160845978584085,5.7478175963783045,0.7272248830920258,0.0,-9.933579423919754,-5.485525431004984,1.587281524766261,-0.17751454080605897,0.33711977946588506,0.0,392.2461204757664,395.38845071195084,392.76249156947495,394.370054778065
4.799999999999986,-12.85370057459161,-5.703549087376715,27.246517880652544,5.736965465049705,0.7481586591407519,0.0,-10.266124131040124,-5.670399491468331,1.2657147491760101,-0.1885881027298288,0.3656222365969718,0.0,452.8405195112734,455.24910509994555,455.41411615741913,454.4961722579864
4.859999999999984,-13.483322046343757,-6.051286726486959,27.315706583445795,5.725571633425851,0.7698651317610947,0.0,-10.720381186895379,-5.919661727136236,1.0362881059479276,-0.1926484496117267,0.35271847117925176,0.0,507.7116777373026,506.9017123195203,507.1191092533962,506.79701934914374
4.919999999999983,-14.138175470088033,-6.412744071394324,27.36867904427129,5.714071450327545,0.7907805791640499,0.0,-11.107357657604172,-6.128050749255325,0.7259601753975335,-0.18978372579733518,0.3387336980498504,0.0,483.272226403855,482.3307505824246,481.8433928055396,482.02735841609615
4.979999999999982,-14.814587289774245,-6.785730495346396,27.40108362756327,5.702773511759824,0.81081818447612,0.0,-11.439190264677825,-6.304244695527202,0.3513299244484177,-0.18548781040895201,0.3221539675447189,0.0,461.1933654555605,459.99115703124903,462.12118138227675,462.4268819600289
5.0399999999999805,-15.509502339104548,-7.168499058994613,27.40941284401084,5.691429475650267,0.8303007971975473,0.0,-11.724333136636092,-6.454371820821537,-0.07605092970422281,-0.19739500648820232,0.3293746984665844,0.0,442.5308026448225,443.233329784928,443.6151208092501,442.6006978798199
